ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
17,Dubai ,Dubai Tennis Championships,2/25/19,ATP500,Outdoor,Hard,1st Round,3,Struff J.L.,Raonic M.,54,14,910,2275,6,4,5,7,6,4,,,,,2,1,Completed,4.33,1.2,5.25,1.19,5.55,1.2,4.87,1.18
17,Dubai ,Dubai Tennis Championships,2/25/19,ATP500,Outdoor,Hard,1st Round,3,Basilashvili N.,Khachanov K.,19,12,1820,2675,6,4,6,1,,,,,,,2,0,Completed,2.62,1.44,2.76,1.5,2.76,1.56,2.61,1.49
17,Dubai ,Dubai Tennis Championships,2/25/19,ATP500,Outdoor,Hard,1st Round,3,Federer R.,Kohlschreiber P.,7,31,4100,1205,6,4,3,6,6,1,,,,,2,1,Completed,1.1,7,1.12,7.19,1.14,7.25,1.11,6.63
17,Dubai ,Dubai Tennis Championships,2/25/19,ATP500,Outdoor,Hard,1st Round,3,Bautista Agut R.,Ramanathan R.,18,137,1955,425,6,4,6,3,,,,,,,2,0,Completed,1.07,9,1.07,10.91,1.11,11,1.07,8.41
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Berankis R.,Medvedev D.,113,15,516,2230,6,3,6,3,,,,,,,2,0,Completed,5.5,1.14,6.38,1.15,7,1.17,5.96,1.13
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Kudla D.,Berrettini M.,68,56,770,895,2,6,7,5,7,5,,,,,2,1,Completed,3.25,1.33,2.94,1.45,3.3,1.45,3.02,1.38
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Gerasimov E.,Haase R.,155,62,358,825,7,6,7,6,,,,,,,2,0,Completed,2,1.72,2,1.88,2.06,1.94,1.95,1.85
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,Paire B.,6,65,4190,795,6,4,6,3,,,,,,,2,0,Completed,1.18,4.5,1.2,5.09,1.21,5.35,1.18,4.82
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Hurkacz H.,Moutet C.,77,143,715,403,6,3,7,5,,,,,,,2,0,Completed,1.57,2.25,1.65,2.37,1.67,2.5,1.6,2.34
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Baghdatis M.,Safwat M.,128,218,450,233,4,6,6,3,6,4,,,,,2,1,Completed,1.14,5.5,1.15,6.17,1.18,6.5,1.14,5.67
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Berdych T.,Ivashka I.,88,98,640,592,6,4,4,6,7,6,,,,,2,1,Completed,1.16,5,1.18,5.54,1.18,6,1.16,5.33
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Monfils G.,Cilic M.,23,10,1560,3095,6,3,4,6,6,0,,,,,2,1,Completed,1.9,1.8,1.86,2.03,2,2.05,1.88,1.93
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Coric B.,Vesely J.,13,96,2605,598,7,5,3,6,7,6,,,,,2,1,Completed,1.2,4.33,1.21,4.89,1.24,4.89,1.21,4.4
17,Dubai ,Dubai Tennis Championships,2/26/19,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,Ebden M.,11,47,2965,1001,6,4,3,6,6,3,,,,,2,1,Completed,1.22,4,1.26,4.25,1.38,4.33,1.25,3.95
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Hurkacz H.,Nishikori K.,77,6,715,4190,7,5,5,7,6,2,,,,,2,1,Completed,5.5,1.14,6.35,1.15,6.46,1.2,5.69,1.14
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Berankis R.,Kudla D.,113,68,516,770,6,4,6,1,,,,,,,2,0,Completed,1.53,2.37,1.63,2.44,1.65,2.57,1.56,2.43
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Basilashvili N.,Bautista Agut R.,19,18,1820,1955,6,7,6,4,6,3,,,,,2,1,Completed,2.75,1.4,3.35,1.38,3.35,1.45,3.08,1.37
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Fucsovics M.,Struff J.L.,35,54,1150,910,6,4,6,2,,,,,,,2,0,Completed,1.53,2.37,1.6,2.5,1.67,2.5,1.6,2.33
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Monfils G.,Baghdatis M.,23,128,1560,450,6,3,6,2,,,,,,,2,0,Completed,1.14,5.5,1.12,7.43,1.19,7.43,1.14,5.82
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Gerasimov E.,11,155,2965,358,6,3,6,1,,,,,,,2,0,Completed,1.2,4.33,1.26,4.34,1.26,4.54,1.22,4.3
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Federer R.,Verdasco F.,7,32,4100,1200,6,3,3,6,6,3,,,,,2,1,Completed,1.14,5.5,1.17,5.98,1.21,6.5,1.16,5.3
17,Dubai ,Dubai Tennis Championships,2/27/19,ATP500,Outdoor,Hard,2nd Round,3,Coric B.,Berdych T.,13,88,2605,640,1,6,6,1,7,6,,,,,2,1,Completed,2.1,1.66,2,1.91,2.3,1.91,2.06,1.76
17,Dubai ,Dubai Tennis Championships,2/28/19,ATP500,Outdoor,Hard,Quarterfinals,3,Monfils G.,Berankis R.,23,113,1560,516,6,1,6,7,6,2,,,,,2,1,Completed,1.16,5,1.22,4.92,1.22,5.3,1.18,4.83
17,Dubai ,Dubai Tennis Championships,2/28/19,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Hurkacz H.,11,77,2965,715,7,6,6,7,6,1,,,,,2,1,Completed,1.2,4.5,1.3,4.02,1.3,4.75,1.22,4.36
17,Dubai ,Dubai Tennis Championships,2/28/19,ATP500,Outdoor,Hard,Quarterfinals,3,Federer R.,Fucsovics M.,7,35,4100,1150,7,6,6,4,,,,,,,2,0,Completed,1.16,5,1.17,5.96,1.21,5.96,1.17,5.05
17,Dubai ,Dubai Tennis Championships,2/28/19,ATP500,Outdoor,Hard,Quarterfinals,3,Coric B.,Basilashvili N.,13,19,2605,1820,4,6,6,2,7,6,,,,,2,1,Completed,1.8,2,1.81,2.14,1.91,2.14,1.82,1.99
17,Dubai ,Dubai Tennis Championships,3/1/19,ATP500,Outdoor,Hard,Semifinals,3,Tsitsipas S.,Monfils G.,11,23,2965,1560,4,6,7,6,7,6,,,,,2,1,Completed,2.1,1.72,2.12,1.83,2.15,1.91,2.05,1.78
17,Dubai ,Dubai Tennis Championships,3/1/19,ATP500,Outdoor,Hard,Semifinals,3,Federer R.,Coric B.,7,13,4100,2605,6,2,6,2,,,,,,,2,0,Completed,1.36,3.2,1.41,3.24,1.41,3.28,1.38,3.07
17,Dubai ,Dubai Tennis Championships,3/2/19,ATP500,Outdoor,Hard,The Final,3,Federer R.,Tsitsipas S.,7,11,4100,2965,6,4,6,4,,,,,,,2,0,Completed,1.28,3.75,1.36,3.54,1.36,3.99,1.32,3.44
18,Sao Paulo,Brasil Open,2/25/19,ATP250,Indoor,Clay,1st Round,3,Garin C.,Sousa P.,92,101,620,560,7,6,6,2,,,,,,,2,0,Completed,1.25,3.75,1.33,3.59,1.31,4,1.27,3.72
18,Sao Paulo,Brasil Open,2/25/19,ATP250,Indoor,Clay,1st Round,3,Carballes Baena R.,Marterer M.,111,97,517,594,3,6,6,1,6,2,,,,,2,1,Completed,2.1,1.66,2.16,1.76,2.16,1.92,2.08,1.75
18,Sao Paulo,Brasil Open,2/25/19,ATP250,Indoor,Clay,1st Round,3,Trungelliti M.,Daniel T.,121,70,472,765,6,4,3,6,7,6,,,,,2,1,Completed,2.25,1.57,2.47,1.6,2.56,1.69,2.31,1.61
18,Sao Paulo,Brasil Open,2/26/19,ATP250,Indoor,Clay,1st Round,3,Sonego L.,Delbonis F.,114,81,514,696,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5,2.55,1.57,2.55,1.67,2.42,1.55
18,Sao Paulo,Brasil Open,2/26/19,ATP250,Indoor,Clay,1st Round,3,Munar J.,Sakamoto P.,61,389,829,39,6,3,6,2,,,,,,,2,0,Completed,1.14,5.5,1.11,7.84,1.15,8,1.11,6.49
18,Sao Paulo,Brasil Open,2/26/19,ATP250,Indoor,Clay,1st Round,3,Londero J.I.,Lorenzi P.,66,106,794,544,7,6,6,1,,,,,,,2,0,Completed,1.5,2.5,1.58,2.52,1.65,2.56,1.56,2.43
18,Sao Paulo,Brasil Open,2/26/19,ATP250,Indoor,Clay,1st Round,3,Dellien H.,Martinez P.,95,170,600,325,6,1,6,2,,,,,,,2,0,Completed,1.72,2,1.83,2.06,1.87,2.2,1.78,2.04
18,Sao Paulo,Brasil Open,2/26/19,ATP250,Indoor,Clay,1st Round,3,Ramos-Vinolas A.,Bagnis F.,86,146,650,392,6,1,6,3,,,,,,,2,0,Completed,1.53,2.37,1.68,2.32,1.69,2.45,1.61,2.31
18,Sao Paulo,Brasil Open,2/26/19,ATP250,Indoor,Clay,1st Round,3,Seyboth Wild T.,Ymer E.,449,117,19,496,6,3,4,6,6,2,,,,,2,1,Completed,2.37,1.53,2.78,1.49,2.8,1.58,2.6,1.5
18,Sao Paulo,Brasil Open,2/27/19,ATP250,Indoor,Clay,1st Round,3,Ruud C.,Monteiro T.,108,120,527,488,6,3,6,4,,,,,,,2,0,Completed,1.61,2.2,1.76,2.18,1.8,2.27,1.7,2.15
18,Sao Paulo,Brasil Open,2/27/19,ATP250,Indoor,Clay,1st Round,3,Djere L.,Giannessi A.,37,168,1127,326,7,6,4,6,6,4,,,,,2,1,Completed,1.4,2.75,1.45,2.95,1.6,3,1.45,2.76
18,Sao Paulo,Brasil Open,2/27/19,ATP250,Indoor,Clay,1st Round,3,Auger-Aliassime F.,Cuevas P.,60,59,834,841,5,7,6,3,6,3,,,,,2,1,Completed,2.62,1.44,2.62,1.54,2.71,1.56,2.56,1.5
18,Sao Paulo,Brasil Open,2/27/19,ATP250,Indoor,Clay,2nd Round,3,Garin C.,Munar J.,92,61,620,829,7,6,6,7,7,6,,,,,2,1,Completed,2.2,1.61,2.08,1.84,2.27,1.84,2.15,1.7
18,Sao Paulo,Brasil Open,2/27/19,ATP250,Indoor,Clay,2nd Round,3,Mayer L.,Sonego L.,55,114,895,514,6,1,3,6,6,3,,,,,2,1,Completed,1.66,2.1,1.75,2.21,1.83,2.21,1.74,2.09
18,Sao Paulo,Brasil Open,2/27/19,ATP250,Indoor,Clay,2nd Round,3,Pella G.,Carballes Baena R.,48,111,975,517,6,2,6,4,,,,,,,2,0,Completed,1.57,2.25,1.72,2.26,1.74,2.33,1.66,2.21
18,Sao Paulo,Brasil Open,2/28/19,ATP250,Indoor,Clay,2nd Round,3,Trungelliti M.,Seyboth Wild T.,121,449,472,19,6,4,7,5,,,,,,,2,0,Completed,1.57,2.25,1.66,2.36,1.69,2.4,1.61,2.3
18,Sao Paulo,Brasil Open,2/28/19,ATP250,Indoor,Clay,2nd Round,3,Dellien H.,Londero J.I.,95,66,600,794,6,4,7,6,,,,,,,2,0,Completed,2.5,1.5,2.48,1.61,2.56,1.67,2.43,1.56
18,Sao Paulo,Brasil Open,2/28/19,ATP250,Indoor,Clay,2nd Round,3,Ruud C.,Sousa J.,108,38,527,1107,6,3,6,4,,,,,,,2,0,Completed,1.8,1.9,1.89,2.01,1.91,2.05,1.85,1.95
18,Sao Paulo,Brasil Open,2/28/19,ATP250,Indoor,Clay,2nd Round,3,Auger-Aliassime F.,Ramos-Vinolas A.,60,86,834,650,7,6,7,6,,,,,,,2,0,Completed,1.61,2.2,1.68,2.33,1.85,2.52,1.66,2.23
18,Sao Paulo,Brasil Open,2/28/19,ATP250,Indoor,Clay,2nd Round,3,Djere L.,Jaziri M.,37,45,1127,1007,6,3,3,6,7,6,,,,,2,1,Completed,1.33,3.25,1.36,3.47,1.5,3.5,1.35,3.21
18,Sao Paulo,Brasil Open,3/1/19,ATP250,Indoor,Clay,Quarterfinals,3,Garin C.,Mayer L.,92,55,620,895,4,6,6,4,6,4,,,,,2,1,Completed,2.1,1.72,2.03,1.9,2.13,1.92,2.06,1.77
18,Sao Paulo,Brasil Open,3/1/19,ATP250,Indoor,Clay,Quarterfinals,3,Ruud C.,Dellien H.,108,95,527,600,6,1,6,1,,,,,,,2,0,Completed,1.5,2.62,1.54,2.7,1.57,2.75,1.51,2.58
18,Sao Paulo,Brasil Open,3/1/19,ATP250,Indoor,Clay,Quarterfinals,3,Pella G.,Trungelliti M.,48,121,975,472,6,0,6,3,,,,,,,2,0,Completed,1.2,4.5,1.21,5.2,1.25,5.2,1.2,4.62
18,Sao Paulo,Brasil Open,3/1/19,ATP250,Indoor,Clay,Quarterfinals,3,Djere L.,Auger-Aliassime F.,37,60,1127,834,6,2,3,6,6,3,,,,,2,1,Completed,2.2,1.66,2.23,1.75,2.27,1.75,2.17,1.69
18,Sao Paulo,Brasil Open,3/2/19,ATP250,Indoor,Clay,Semifinals,3,Garin C.,Ruud C.,92,108,620,527,6,4,6,4,,,,,,,2,0,Completed,2.2,1.66,2.17,1.79,2.35,1.79,2.23,1.66
18,Sao Paulo,Brasil Open,3/2/19,ATP250,Indoor,Clay,Semifinals,3,Pella G.,Djere L.,48,37,975,1127,7,6,7,6,,,,,,,2,0,Completed,1.5,2.62,1.56,2.65,1.57,2.75,1.51,2.57
18,Sao Paulo,Brasil Open,3/3/19,ATP250,Indoor,Clay,The Final,3,Pella G.,Garin C.,48,92,975,620,7,5,6,3,,,,,,,2,0,Completed,1.5,2.62,1.63,2.46,1.63,2.95,1.5,2.62
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Norrie C.,58,48,872,957,6,3,6,2,,,,,,,2,0,Completed,2.25,1.57,2.3,1.69,2.38,1.71,2.24,1.65
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Andreozzi G.,Ivashka I.,88,96,638,602,7,6,6,4,,,,,,,2,0,Completed,3.5,1.28,3.72,1.32,3.72,1.36,3.43,1.32
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Klizan M.,Zverev M.,50,75,941,726,6,1,6,4,,,,,,,2,0,Completed,1.44,2.62,1.52,2.73,1.53,2.8,1.48,2.64
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Dzumhur D.,91,54,625,915,6,1,6,2,,,,,,,2,0,Completed,2,1.72,2.27,1.71,2.43,1.77,2.14,1.71
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Karlovic I.,Ebden M.,89,49,629,956,7,6,7,6,,,,,,,2,0,Completed,1.83,1.83,1.85,2.07,2,2.1,1.85,1.96
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Herbert P.H.,39,44,1160,1039,6,4,6,0,,,,,,,2,0,Completed,1.57,2.25,1.74,2.23,1.74,2.35,1.66,2.23
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Delbonis F.,77,80,703,691,6,4,6,7,7,6,,,,,2,1,Completed,1.5,2.5,1.6,2.51,1.63,2.55,1.56,2.43
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Berrettini M.,51,57,925,895,7,6,2,6,6,4,,,,,2,1,Completed,1.57,2.25,1.57,2.59,1.7,2.6,1.6,2.35
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Giron M.,Chardy J.,217,37,233,1180,7,6,7,6,,,,,,,2,0,Completed,3,1.36,3.16,1.41,3.25,1.43,3.07,1.37
19,Indian Wells,BNP Paribas Open,3/7/19,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Kudla D.,74,65,729,803,3,6,6,3,6,2,,,,,2,1,Completed,1.4,2.75,1.48,2.87,1.5,2.93,1.45,2.76
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Fratangelo B.,Ymer E.,128,117,452,496,4,6,6,2,6,2,,,,,2,1,Completed,1.66,2.1,1.74,2.22,1.74,2.33,1.67,2.21
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Marterer M.,Humbert U.,99,66,594,801,6,4,6,2,,,,,,,2,0,Completed,2.5,1.5,2.7,1.53,2.75,1.56,2.57,1.51
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Gunneswaran P.,Paire B.,97,69,601,770,7,6,6,4,,,,,,,2,0,Completed,2.5,1.5,2.58,1.57,2.6,1.59,2.51,1.53
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Jaziri M.,Klahn B.,60,90,847,627,6,4,6,2,,,,,,,2,0,Completed,1.61,2.2,1.74,2.23,1.75,2.32,1.69,2.18
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Struff J.L.,Millman J.,55,42,910,1091,6,1,6,3,,,,,,,2,0,Completed,2.75,1.4,2.93,1.47,3.18,1.47,2.95,1.4
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Opelka R.,56,59,895,858,7,6,7,6,,,,,,,2,0,Completed,2.37,1.53,2.52,1.6,2.52,1.63,2.42,1.57
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Lopez F.,Berdych T.,78,81,700,685,7,6,7,6,,,,,,,2,0,Completed,5,1.16,5.15,1.2,5.5,1.21,5,1.17
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Albot R.,Copil M.,53,76,920,713,6,2,6,2,,,,,,,2,0,Completed,1.4,2.75,1.49,2.85,1.49,3,1.43,2.83
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Gojowczyk P.,Seppi A.,85,47,640,960,7,5,6,4,,,,,,,2,0,Completed,2.5,1.5,2.57,1.57,2.7,1.57,2.53,1.52
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Young D.,67,206,798,247,6,3,6,3,,,,,,,2,0,Completed,1.44,2.62,1.52,2.72,1.54,2.75,1.48,2.65
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Bolt A.,Gulbis E.,125,79,458,694,6,3,5,7,6,2,,,,,2,1,Completed,2.25,1.57,2.38,1.65,2.38,1.74,2.28,1.63
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Lajovic D.,Daniel T.,45,71,1010,761,7,6,6,4,,,,,,,2,0,Completed,1.61,2.2,1.65,2.4,1.67,2.5,1.62,2.3
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Munar J.,131,61,449,842,7,6,6,3,,,,,,,2,0,Completed,1.83,1.83,1.95,1.95,1.97,2.15,1.9,1.91
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Evans D.,40,100,1130,591,6,7,6,3,6,3,,,,,2,1,Completed,1.44,2.62,1.52,2.72,1.54,2.93,1.47,2.7
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Istomin D.,68,101,780,562,7,6,6,1,,,,,,,2,0,Completed,2.1,1.66,2.24,1.73,2.38,1.74,2.21,1.67
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Johnson S.,Fritz T.,38,46,1170,970,6,3,6,3,,,,,,,2,0,Completed,1.9,1.8,2.18,1.77,2.22,1.85,2.07,1.76
19,Indian Wells,BNP Paribas Open,3/8/19,Masters 1000,Outdoor,Hard,1st Round,3,Krajinovic F.,Kukushkin M.,113,43,515,1075,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,1.65,2.4,1.65,2.56,1.59,2.36
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,1st Round,3,Donaldson J.,Ito T.,192,148,270,383,6,3,7,5,,,,,,,2,0,Completed,1.72,2,1.78,2.16,1.8,2.22,1.76,2.07
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Sandgren T.,52,84,920,663,6,2,6,7,6,1,,,,,2,1,Completed,1.72,2,1.87,2.04,1.87,2.06,1.81,2.01
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Sousa J.,62,41,833,1107,6,4,3,6,6,3,,,,,2,1,Completed,1.72,2,1.77,2.18,1.8,2.2,1.74,2.11
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Harrison R.,111,104,517,545,6,3,7,5,,,,,,,2,0,Completed,3.5,1.28,3.72,1.32,3.8,1.33,3.54,1.3
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,1st Round,3,Jarry N.,Tiafoe F.,86,35,640,1200,6,4,4,6,7,5,,,,,2,1,Completed,3,1.36,3.11,1.42,3.11,1.44,2.96,1.4
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Giron M.,De Minaur A.,217,24,233,1508,1,6,6,4,6,2,,,,,2,1,Completed,4,1.22,4.29,1.26,4.6,1.27,4.18,1.23
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Djere L.,Andreozzi G.,32,88,1211,638,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,1.52,2.73,1.57,2.75,1.52,2.54
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Marterer M.,130,99,450,594,6,3,6,2,,,,,,,2,0,Completed,2.1,1.66,2.13,1.8,2.35,1.8,2.21,1.67
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Tsitsipas S.,58,10,872,3175,6,4,6,2,,,,,,,2,0,Completed,3,1.36,3.15,1.41,3.25,1.43,3.03,1.38
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Simon G.,Jaziri M.,29,60,1305,847,6,3,6,7,6,4,,,,,2,1,Completed,1.28,3.5,1.28,4.07,1.35,4.2,1.28,3.72
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Mayer L.,19,56,1740,895,6,4,3,6,6,3,,,,,2,1,Completed,1.2,4.33,1.25,4.46,1.29,4.46,1.24,4.13
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Karlovic I.,Coric B.,89,12,629,2695,6,4,7,6,,,,,,,2,0,Completed,3.25,1.33,3.33,1.38,3.4,1.4,3.21,1.35
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Querrey S.,14,51,2275,925,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,1.47,2.93,1.51,2.95,1.47,2.71
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Cecchinato M.,91,16,625,2091,6,4,6,2,,,,,,,2,0,Completed,1.8,1.9,1.86,2.05,1.95,2.05,1.85,1.96
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Struff J.L.,Berankis R.,55,95,910,606,3,6,6,3,6,2,,,,,2,1,Completed,1.53,2.37,1.6,2.51,1.63,2.63,1.55,2.44
19,Indian Wells,BNP Paribas Open,3/9/19,Masters 1000,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Kyrgios N.,39,33,1160,1205,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5,2.56,1.58,2.7,1.59,2.51,1.53
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Gunneswaran P.,Basilashvili N.,97,18,601,1865,6,4,6,7,7,6,,,,,2,1,Completed,3.5,1.28,3.77,1.32,3.8,1.33,3.57,1.3
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Klizan M.,3,50,6595,941,6,3,2,0,,,,,,,1,0,Retired,1.14,5.5,1.14,6.93,1.17,7.72,1.13,6.12
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Fratangelo B.,1,128,10955,452,7,6,6,2,,,,,,,2,0,Completed,1.02,17,1.02,25.14,1.04,26.25,1.02,16.48
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Nishioka Y.,Bautista Agut R.,74,22,729,1545,7,6,6,4,,,,,,,2,0,Completed,3.75,1.25,3.73,1.32,3.99,1.32,3.65,1.29
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Thompson J.,8,77,3800,703,6,4,7,5,,,,,,,2,0,Completed,1.33,3.25,1.3,3.92,1.42,3.92,1.33,3.36
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Edmund K.,Jarry N.,23,86,1520,640,6,2,6,0,,,,,,,2,0,Completed,1.3,3.4,1.33,3.66,1.35,3.7,1.32,3.43
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Krajinovic F.,Goffin D.,113,21,515,1650,6,3,6,3,,,,,,,2,0,Completed,2.62,1.44,2.64,1.55,2.65,1.61,2.54,1.52
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori K.,Mannarino A.,7,52,4190,920,6,4,4,6,7,6,,,,,2,1,Completed,1.18,4.5,1.21,5.09,1.23,5.09,1.2,4.53
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Haase R.,102,68,560,780,6,3,3,6,6,3,,,,,2,1,Completed,1.57,2.25,1.64,2.41,1.69,2.41,1.63,2.28
19,Indian Wells,BNP Paribas Open,3/10/19,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Mcdonald M.,15,62,2230,833,7,5,6,0,,,,,,,2,0,Completed,1.25,3.75,1.25,4.43,1.29,4.43,1.25,3.94
